type,n,m,seed,generator_timestamp,test_timestamp
martinez,2,1,7149,2023-10-26 00:02:46,2023-10-27 21:47:30
martinez,2,1,7160,2023-10-26 00:02:46,2023-10-27 21:47:30
martinez,2,1,7194,2023-10-26 00:02:46,2023-10-27 21:47:30
martinez,2,1,7214,2023-10-26 00:02:46,2023-10-27 21:47:30
martinez,2,1,7220,2023-10-26 00:02:46,2023-10-27 21:47:30
martinez,2,1,7232,2023-10-26 00:02:46,2023-10-27 21:47:30
martinez,2,1,7244,2023-10-26 00:02:46,2023-10-27 21:47:30
martinez,2,1,7366,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7370,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7389,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7395,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7425,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7426,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7434,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7456,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7463,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7534,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7536,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7541,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7562,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7568,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7592,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7600,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7614,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7625,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7653,2023-10-26 00:02:46,2023-10-27 21:47:31
martinez,2,1,7679,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7699,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7705,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7740,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7778,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7815,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7819,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7835,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7866,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7881,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7909,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7916,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7919,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7928,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7941,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7959,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,7969,2023-10-26 00:02:46,2023-10-27 21:47:32
martinez,2,1,8006,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8061,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8068,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8076,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8082,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8100,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8125,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8151,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8157,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8246,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8274,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8281,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8289,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8290,2023-10-26 00:02:46,2023-10-27 21:47:33
martinez,2,1,8311,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8346,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8362,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8391,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8408,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8451,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8460,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8492,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8536,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8539,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8545,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8554,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8563,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8578,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8584,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8608,2023-10-26 00:02:46,2023-10-27 21:47:34
martinez,2,1,8613,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8617,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8628,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8643,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8678,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8703,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8727,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8742,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8745,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8753,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8765,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8766,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8803,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8825,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8832,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8873,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8886,2023-10-26 00:02:46,2023-10-27 21:47:35
martinez,2,1,8932,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,8938,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,8952,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,8958,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,8964,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9025,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9045,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9066,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9107,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9108,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9110,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9123,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9135,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9144,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9148,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9180,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9191,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9194,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9203,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9206,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9211,2023-10-26 00:02:46,2023-10-27 21:47:36
martinez,2,1,9288,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9304,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9317,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9378,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9392,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9410,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9413,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9421,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9425,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9451,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9456,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9547,2023-10-26 00:02:46,2023-10-27 21:47:37
martinez,2,1,9551,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9600,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9602,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9606,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9608,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9609,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9637,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9686,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9688,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9733,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9741,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9744,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9746,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9759,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9774,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9845,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9848,2023-10-26 00:02:46,2023-10-27 21:47:38
martinez,2,1,9875,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,9888,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,9908,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,9913,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,9942,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,9949,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,9979,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,9993,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10001,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10009,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10019,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10023,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10077,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10078,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10086,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10090,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10105,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10138,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10158,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10176,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10178,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10180,2023-10-26 00:02:46,2023-10-27 21:47:39
martinez,2,1,10223,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10227,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10252,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10272,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10291,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10301,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10339,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10340,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10354,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10357,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10412,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10420,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10421,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10422,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10426,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10450,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10464,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10481,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10493,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10497,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10498,2023-10-26 00:02:46,2023-10-27 21:47:40
martinez,2,1,10535,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10544,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10549,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10568,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10571,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10587,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10596,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10611,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10651,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10665,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10686,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10692,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10722,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10800,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10824,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10835,2023-10-26 00:02:46,2023-10-27 21:47:41
martinez,2,1,10837,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,10861,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,10864,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,10867,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,10881,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,10889,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,10928,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,10963,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11008,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11051,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11054,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11061,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11077,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11085,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11129,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11148,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11150,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11157,2023-10-26 00:02:46,2023-10-27 21:47:42
martinez,2,1,11159,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11232,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11243,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11290,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11306,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11336,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11343,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11361,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11445,2023-10-26 00:02:46,2023-10-27 21:47:43
martinez,2,1,11488,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11498,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11516,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11534,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11556,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11563,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11606,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11721,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11759,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11761,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11788,2023-10-26 00:02:46,2023-10-27 21:47:44
martinez,2,1,11866,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,11886,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,11890,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,11900,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12028,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12030,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12051,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12080,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12089,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12096,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12123,2023-10-26 00:02:46,2023-10-27 21:47:45
martinez,2,1,12129,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12185,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12201,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12213,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12235,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12259,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12275,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12277,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12294,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12304,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12318,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12336,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12349,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12368,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12372,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12405,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12446,2023-10-26 00:02:46,2023-10-27 21:47:46
martinez,2,1,12451,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12461,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12531,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12533,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12582,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12621,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12623,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12660,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12710,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12733,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12765,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12768,2023-10-26 00:02:46,2023-10-27 21:47:47
martinez,2,1,12777,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12784,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12792,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12804,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12814,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12822,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12900,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12936,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12946,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12961,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12974,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12981,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12983,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,12993,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,13039,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,13047,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,13048,2023-10-26 00:02:46,2023-10-27 21:47:48
martinez,2,1,13133,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13136,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13155,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13197,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13200,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13208,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13224,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13253,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13324,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13339,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13347,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13359,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13361,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13409,2023-10-26 00:02:46,2023-10-27 21:47:49
martinez,2,1,13431,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13437,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13447,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13451,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13456,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13478,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13482,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13486,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13509,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13526,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13537,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13562,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13571,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13614,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13615,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13636,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13689,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13707,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13719,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13721,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13722,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13728,2023-10-26 00:02:46,2023-10-27 21:47:50
martinez,2,1,13738,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13757,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13763,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13786,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13795,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13841,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13842,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13843,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13844,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13869,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13876,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13922,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,13965,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,14005,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,14012,2023-10-26 00:02:46,2023-10-27 21:47:51
martinez,2,1,14083,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14085,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14111,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14119,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14186,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14206,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14217,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14277,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14286,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14297,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14308,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14310,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14312,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14333,2023-10-26 00:02:46,2023-10-27 21:47:52
martinez,2,1,14404,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14432,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14433,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14445,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14463,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14466,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14477,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14482,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14486,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14522,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14536,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14579,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14580,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14600,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14601,2023-10-26 00:02:46,2023-10-27 21:47:53
martinez,2,1,14659,2023-10-26 00:02:46,2023-10-27 21:47:54
martinez,2,1,14673,2023-10-26 00:02:46,2023-10-27 21:47:54
martinez,2,1,14741,2023-10-26 00:02:46,2023-10-27 21:47:54
